"year","country","region","religion","population"
2050,El Salvador,Latin America-Caribbean,Christianity,6040000.0
2050,El Salvador,Latin America-Caribbean,Islam,0.0
2050,El Salvador,Latin America-Caribbean,Unaffiliated Religions,800000.0
2050,El Salvador,Latin America-Caribbean,Hinduism,0.0
2050,El Salvador,Latin America-Caribbean,Buddhism,0.0
2050,El Salvador,Latin America-Caribbean,Folk Religions,30000.0
2050,El Salvador,Latin America-Caribbean,Other Religions,20000.0
2050,El Salvador,Latin America-Caribbean,Judaism,0.0
2050,Equatorial Guinea,Sub-Saharan Africa,Christianity,1210000.0
2050,Equatorial Guinea,Sub-Saharan Africa,Islam,60000.0
2050,Equatorial Guinea,Sub-Saharan Africa,Unaffiliated Religions,70000.0
2050,Equatorial Guinea,Sub-Saharan Africa,Hinduism,0.0
2050,Equatorial Guinea,Sub-Saharan Africa,Buddhism,0.0
2050,Equatorial Guinea,Sub-Saharan Africa,Folk Religions,20000.0
2050,Equatorial Guinea,Sub-Saharan Africa,Other Religions,0.0
2050,Equatorial Guinea,Sub-Saharan Africa,Judaism,0.0
2050,Eritrea,Sub-Saharan Africa,Christianity,7040000.0
2050,Eritrea,Sub-Saharan Africa,Islam,4090000.0
2050,Eritrea,Sub-Saharan Africa,Unaffiliated Religions,10000.0
2050,Eritrea,Sub-Saharan Africa,Hinduism,0.0
2050,Eritrea,Sub-Saharan Africa,Buddhism,0.0
2050,Eritrea,Sub-Saharan Africa,Folk Religions,40000.0
2050,Eritrea,Sub-Saharan Africa,Other Religions,0.0
2050,Eritrea,Sub-Saharan Africa,Judaism,0.0
2050,Estonia,Europe,Christianity,420000.0
2050,Estonia,Europe,Islam,0.0
2050,Estonia,Europe,Unaffiliated Religions,620000.0
2050,Estonia,Europe,Hinduism,0.0
2050,Estonia,Europe,Buddhism,0.0
2050,Estonia,Europe,Folk Religions,0.0
2050,Estonia,Europe,Other Religions,0.0
2050,Estonia,Europe,Judaism,0.0
2050,Ethiopia,Sub-Saharan Africa,Christianity,84770000
2050,Ethiopia,Sub-Saharan Africa,Islam,57960000
2050,Ethiopia,Sub-Saharan Africa,Unaffiliated Religions,90000.0
2050,Ethiopia,Sub-Saharan Africa,Hinduism,0.0
2050,Ethiopia,Sub-Saharan Africa,Buddhism,0.0
2050,Ethiopia,Sub-Saharan Africa,Folk Religions,2500000.0
2050,Ethiopia,Sub-Saharan Africa,Other Religions,20000.0
2050,Ethiopia,Sub-Saharan Africa,Judaism,0.0
2050,Faeroe Islands,Europe,Christianity,50000.0
2050,Faeroe Islands,Europe,Islam,0.0
2050,Faeroe Islands,Europe,Unaffiliated Religions,0.0
2050,Faeroe Islands,Europe,Hinduism,0.0
2050,Faeroe Islands,Europe,Buddhism,0.0
2050,Faeroe Islands,Europe,Folk Religions,0.0
2050,Faeroe Islands,Europe,Other Religions,0.0
2050,Faeroe Islands,Europe,Judaism,0.0
2050,Fiji,Asia-Pacific,Christianity,790000.0
2050,Fiji,Asia-Pacific,Islam,80000.0
2050,Fiji,Asia-Pacific,Unaffiliated Religions,10000.0
2050,Fiji,Asia-Pacific,Hinduism,340000.0
2050,Fiji,Asia-Pacific,Buddhism,0.0
2050,Fiji,Asia-Pacific,Folk Religions,0.0
2050,Fiji,Asia-Pacific,Other Religions,0.0
2050,Fiji,Asia-Pacific,Judaism,0.0
2050,Finland,Europe,Christianity,4040000.0
2050,Finland,Europe,Islam,190000.0
2050,Finland,Europe,Unaffiliated Religions,1290000.0
2050,Finland,Europe,Hinduism,10000.0
2050,Finland,Europe,Buddhism,30000.0
2050,Finland,Europe,Folk Religions,0.0
2050,Finland,Europe,Other Religions,0.0
2050,Finland,Europe,Judaism,0.0
2050,France,Europe,Christianity,29900000
2050,France,Europe,Islam,7540000.0
2050,France,Europe,Unaffiliated Religions,30570000
2050,France,Europe,Hinduism,70000.0
2050,France,Europe,Buddhism,400000.0
2050,France,Europe,Folk Religions,330000.0
2050,France,Europe,Other Religions,130000.0
2050,France,Europe,Judaism,350000.0
2050,French Guiana,Latin America-Caribbean,Christianity,360000.0
2050,French Guiana,Latin America-Caribbean,Islam,0.0
2050,French Guiana,Latin America-Caribbean,Unaffiliated Religions,20000.0
2050,French Guiana,Latin America-Caribbean,Hinduism,0.0
2050,French Guiana,Latin America-Caribbean,Buddhism,0.0
2050,French Guiana,Latin America-Caribbean,Folk Religions,30000.0
2050,French Guiana,Latin America-Caribbean,Other Religions,0.0
2050,French Guiana,Latin America-Caribbean,Judaism,0.0
2050,French Polynesia,Asia-Pacific,Christianity,310000.0
2050,French Polynesia,Asia-Pacific,Islam,0.0
2050,French Polynesia,Asia-Pacific,Unaffiliated Religions,20000.0
2050,French Polynesia,Asia-Pacific,Hinduism,0.0
2050,French Polynesia,Asia-Pacific,Buddhism,0.0
2050,French Polynesia,Asia-Pacific,Folk Religions,0.0
2050,French Polynesia,Asia-Pacific,Other Religions,0.0
2050,French Polynesia,Asia-Pacific,Judaism,0.0
2050,Gabon,Sub-Saharan Africa,Christianity,2180000.0
2050,Gabon,Sub-Saharan Africa,Islam,490000.0
2050,Gabon,Sub-Saharan Africa,Unaffiliated Religions,190000.0
2050,Gabon,Sub-Saharan Africa,Hinduism,0.0
2050,Gabon,Sub-Saharan Africa,Buddhism,0.0
2050,Gabon,Sub-Saharan Africa,Folk Religions,170000.0
2050,Gabon,Sub-Saharan Africa,Other Religions,20000.0
2050,Gabon,Sub-Saharan Africa,Judaism,0.0
2050,Gambia,Sub-Saharan Africa,Christianity,160000.0
2050,Gambia,Sub-Saharan Africa,Islam,4620000.0
2050,Gambia,Sub-Saharan Africa,Unaffiliated Religions,0.0
2050,Gambia,Sub-Saharan Africa,Hinduism,0.0
2050,Gambia,Sub-Saharan Africa,Buddhism,0.0
2050,Gambia,Sub-Saharan Africa,Folk Religions,30000.0
2050,Gambia,Sub-Saharan Africa,Other Religions,0.0
2050,Gambia,Sub-Saharan Africa,Judaism,0.0
2050,Georgia,Europe,Christianity,2950000.0
2050,Georgia,Europe,Islam,490000.0
2050,Georgia,Europe,Unaffiliated Religions,30000.0
2050,Georgia,Europe,Hinduism,0.0
2050,Georgia,Europe,Buddhism,0.0
2050,Georgia,Europe,Folk Religions,0.0
2050,Georgia,Europe,Other Religions,0.0
2050,Georgia,Europe,Judaism,0.0
2050,Germany,Europe,Christianity,41650000
2050,Germany,Europe,Islam,7000000.0
2050,Germany,Europe,Unaffiliated Religions,20910000
2050,Germany,Europe,Hinduism,80000.0
2050,Germany,Europe,Buddhism,260000.0
2050,Germany,Europe,Folk Religions,50000.0
2050,Germany,Europe,Other Religions,90000.0
2050,Germany,Europe,Judaism,190000.0
2050,Ghana,Sub-Saharan Africa,Christianity,33490000
2050,Ghana,Sub-Saharan Africa,Islam,11030000
2050,Ghana,Sub-Saharan Africa,Unaffiliated Religions,1730000.0
2050,Ghana,Sub-Saharan Africa,Hinduism,30000.0
2050,Ghana,Sub-Saharan Africa,Buddhism,0.0
2050,Ghana,Sub-Saharan Africa,Folk Religions,3030000.0
2050,Ghana,Sub-Saharan Africa,Other Religions,50000.0
2050,Ghana,Sub-Saharan Africa,Judaism,0.0
2050,Gibraltar,Europe,Christianity,20000.0
2050,Gibraltar,Europe,Islam,0.0
2050,Gibraltar,Europe,Unaffiliated Religions,0.0
2050,Gibraltar,Europe,Hinduism,0.0
2050,Gibraltar,Europe,Buddhism,0.0
2050,Gibraltar,Europe,Folk Religions,0.0
2050,Gibraltar,Europe,Other Religions,0.0
2050,Gibraltar,Europe,Judaism,0.0
2050,Greece,Europe,Christianity,8720000.0
2050,Greece,Europe,Islam,790000.0
2050,Greece,Europe,Unaffiliated Religions,550000.0
2050,Greece,Europe,Hinduism,30000.0
2050,Greece,Europe,Buddhism,0.0
2050,Greece,Europe,Folk Religions,10000.0
2050,Greece,Europe,Other Religions,10000.0
2050,Greece,Europe,Judaism,0.0
2050,Greenland,North America,Christianity,50000.0
2050,Greenland,North America,Islam,0.0
2050,Greenland,North America,Unaffiliated Religions,0.0
2050,Greenland,North America,Hinduism,0.0
2050,Greenland,North America,Buddhism,0.0
2050,Greenland,North America,Folk Religions,0.0
2050,Greenland,North America,Other Religions,0.0
2050,Greenland,North America,Judaism,0.0
2050,Grenada,Latin America-Caribbean,Christianity,140000.0
2050,Grenada,Latin America-Caribbean,Islam,0.0
2050,Grenada,Latin America-Caribbean,Unaffiliated Religions,0.0
2050,Grenada,Latin America-Caribbean,Hinduism,0.0
2050,Grenada,Latin America-Caribbean,Buddhism,0.0
2050,Grenada,Latin America-Caribbean,Folk Religions,0.0
2050,Grenada,Latin America-Caribbean,Other Religions,0.0
2050,Grenada,Latin America-Caribbean,Judaism,0.0
2050,Guadeloupe,Latin America-Caribbean,Christianity,500000.0
2050,Guadeloupe,Latin America-Caribbean,Islam,0.0
2050,Guadeloupe,Latin America-Caribbean,Unaffiliated Religions,10000.0
2050,Guadeloupe,Latin America-Caribbean,Hinduism,0.0
2050,Guadeloupe,Latin America-Caribbean,Buddhism,0.0
2050,Guadeloupe,Latin America-Caribbean,Folk Religions,0.0
2050,Guadeloupe,Latin America-Caribbean,Other Religions,0.0
2050,Guadeloupe,Latin America-Caribbean,Judaism,0.0
2050,Guam,Asia-Pacific,Christianity,230000.0
2050,Guam,Asia-Pacific,Islam,0.0
2050,Guam,Asia-Pacific,Unaffiliated Religions,0.0
2050,Guam,Asia-Pacific,Hinduism,0.0
2050,Guam,Asia-Pacific,Buddhism,0.0
2050,Guam,Asia-Pacific,Folk Religions,0.0
2050,Guam,Asia-Pacific,Other Religions,0.0
2050,Guam,Asia-Pacific,Judaism,0.0
2050,Guatemala,Latin America-Caribbean,Christianity,28900000
2050,Guatemala,Latin America-Caribbean,Islam,0.0
2050,Guatemala,Latin America-Caribbean,Unaffiliated Religions,1060000.0
2050,Guatemala,Latin America-Caribbean,Hinduism,0.0
2050,Guatemala,Latin America-Caribbean,Buddhism,0.0
2050,Guatemala,Latin America-Caribbean,Folk Religions,200000.0
2050,Guatemala,Latin America-Caribbean,Other Religions,20000.0
2050,Guatemala,Latin America-Caribbean,Judaism,0.0
2050,Guinea,Sub-Saharan Africa,Christianity,2300000.0
2050,Guinea,Sub-Saharan Africa,Islam,19560000
2050,Guinea,Sub-Saharan Africa,Unaffiliated Religions,410000.0
2050,Guinea,Sub-Saharan Africa,Hinduism,0.0
2050,Guinea,Sub-Saharan Africa,Buddhism,20000.0
2050,Guinea,Sub-Saharan Africa,Folk Religions,600000.0
2050,Guinea,Sub-Saharan Africa,Other Religions,0.0
2050,Guinea,Sub-Saharan Africa,Judaism,0.0
2050,Guinea-Bissau,Sub-Saharan Africa,Christianity,490000.0
2050,Guinea-Bissau,Sub-Saharan Africa,Islam,1480000.0
2050,Guinea-Bissau,Sub-Saharan Africa,Unaffiliated Religions,140000.0
2050,Guinea-Bissau,Sub-Saharan Africa,Hinduism,0.0
2050,Guinea-Bissau,Sub-Saharan Africa,Buddhism,0.0
2050,Guinea-Bissau,Sub-Saharan Africa,Folk Religions,930000.0
2050,Guinea-Bissau,Sub-Saharan Africa,Other Religions,0.0
2050,Guinea-Bissau,Sub-Saharan Africa,Judaism,0.0
2050,Guyana,Latin America-Caribbean,Christianity,780000.0
2050,Guyana,Latin America-Caribbean,Islam,60000.0
2050,Guyana,Latin America-Caribbean,Unaffiliated Religions,20000.0
2050,Guyana,Latin America-Caribbean,Hinduism,190000.0
2050,Guyana,Latin America-Caribbean,Buddhism,0.0
2050,Guyana,Latin America-Caribbean,Folk Religions,0.0
2050,Guyana,Latin America-Caribbean,Other Religions,0.0
2050,Guyana,Latin America-Caribbean,Judaism,0.0
2050,Haiti,Latin America-Caribbean,Christianity,12830000
2050,Haiti,Latin America-Caribbean,Islam,0.0
2050,Haiti,Latin America-Caribbean,Unaffiliated Religions,1670000.0
2050,Haiti,Latin America-Caribbean,Hinduism,0.0
2050,Haiti,Latin America-Caribbean,Buddhism,0.0
2050,Haiti,Latin America-Caribbean,Folk Religions,290000.0
2050,Haiti,Latin America-Caribbean,Other Religions,40000.0
2050,Haiti,Latin America-Caribbean,Judaism,0.0
2050,Honduras,Latin America-Caribbean,Christianity,10860000
2050,Honduras,Latin America-Caribbean,Islam,20000.0
2050,Honduras,Latin America-Caribbean,Unaffiliated Religions,1250000.0
2050,Honduras,Latin America-Caribbean,Hinduism,0.0
2050,Honduras,Latin America-Caribbean,Buddhism,20000.0
2050,Honduras,Latin America-Caribbean,Folk Religions,150000.0
2050,Honduras,Latin America-Caribbean,Other Religions,80000.0
2050,Honduras,Latin America-Caribbean,Judaism,0.0
2050,Hong Kong,Asia-Pacific,Christianity,1470000.0
2050,Hong Kong,Asia-Pacific,Islam,250000.0
2050,Hong Kong,Asia-Pacific,Unaffiliated Religions,3820000.0
2050,Hong Kong,Asia-Pacific,Hinduism,60000.0
2050,Hong Kong,Asia-Pacific,Buddhism,1040000.0
2050,Hong Kong,Asia-Pacific,Folk Religions,1040000.0
2050,Hong Kong,Asia-Pacific,Other Religions,100000.0
2050,Hong Kong,Asia-Pacific,Judaism,0.0
2050,Hungary,Europe,Christianity,6500000.0
2050,Hungary,Europe,Islam,30000.0
2050,Hungary,Europe,Unaffiliated Religions,1990000.0
2050,Hungary,Europe,Hinduism,0.0
2050,Hungary,Europe,Buddhism,0.0
2050,Hungary,Europe,Folk Religions,0.0
2050,Hungary,Europe,Other Religions,0.0
2050,Hungary,Europe,Judaism,0.0
2050,Iceland,Europe,Christianity,370000.0
2050,Iceland,Europe,Islam,0.0
2050,Iceland,Europe,Unaffiliated Religions,20000.0
2050,Iceland,Europe,Hinduism,0.0
2050,Iceland,Europe,Buddhism,0.0
2050,Iceland,Europe,Folk Religions,0.0
2050,Iceland,Europe,Other Religions,0.0
2050,Iceland,Europe,Judaism,0.0
2050,India,Asia-Pacific,Christianity,36740000
2050,India,Asia-Pacific,Islam,310660000
2050,India,Asia-Pacific,Unaffiliated Religions,830000.0
2050,India,Asia-Pacific,Hinduism,1297960000
2050,India,Asia-Pacific,Buddhism,11080000
2050,India,Asia-Pacific,Folk Religions,7960000.0
2050,India,Asia-Pacific,Other Religions,26050000
2050,India,Asia-Pacific,Judaism,0.0
2050,Indonesia,Asia-Pacific,Christianity,33200000
2050,Indonesia,Asia-Pacific,Islam,256820000
2050,Indonesia,Asia-Pacific,Unaffiliated Religions,240000.0
2050,Indonesia,Asia-Pacific,Hinduism,4150000.0
2050,Indonesia,Asia-Pacific,Buddhism,1740000.0
2050,Indonesia,Asia-Pacific,Folk Religions,700000.0
2050,Indonesia,Asia-Pacific,Other Religions,410000.0
2050,Indonesia,Asia-Pacific,Judaism,0.0
2050,Iran,Asia-Pacific,Christianity,60000.0
2050,Iran,Asia-Pacific,Islam,86190000
2050,Iran,Asia-Pacific,Unaffiliated Religions,70000.0
2050,Iran,Asia-Pacific,Hinduism,20000.0
2050,Iran,Asia-Pacific,Buddhism,0.0
2050,Iran,Asia-Pacific,Folk Religions,0.0
2050,Iran,Asia-Pacific,Other Religions,120000.0
2050,Iran,Asia-Pacific,Judaism,0.0
2050,Iraq,Middle East-North Africa,Christianity,490000.0
2050,Iraq,Middle East-North Africa,Islam,80190000
2050,Iraq,Middle East-North Africa,Unaffiliated Religions,90000.0
2050,Iraq,Middle East-North Africa,Hinduism,0.0
2050,Iraq,Middle East-North Africa,Buddhism,0.0
2050,Iraq,Middle East-North Africa,Folk Religions,0.0
2050,Iraq,Middle East-North Africa,Other Religions,20000.0
2050,Iraq,Middle East-North Africa,Judaism,0.0
2050,Ireland,Europe,Christianity,5540000.0
2050,Ireland,Europe,Islam,200000.0
2050,Ireland,Europe,Unaffiliated Religions,800000.0
2050,Ireland,Europe,Hinduism,40000.0
2050,Ireland,Europe,Buddhism,20000.0
2050,Ireland,Europe,Folk Religions,20000.0
2050,Ireland,Europe,Other Religions,0.0
2050,Ireland,Europe,Judaism,0.0
2050,Isle of Man,Europe,Christianity,80000.0
2050,Isle of Man,Europe,Islam,0.0
2050,Isle of Man,Europe,Unaffiliated Religions,20000.0
2050,Isle of Man,Europe,Hinduism,0.0
2050,Isle of Man,Europe,Buddhism,0.0
2050,Isle of Man,Europe,Folk Religions,0.0
2050,Isle of Man,Europe,Other Religions,0.0
2050,Isle of Man,Europe,Judaism,0.0
2050,Israel,Middle East-North Africa,Christianity,230000.0
2050,Israel,Middle East-North Africa,Islam,2870000.0
2050,Israel,Middle East-North Africa,Unaffiliated Religions,340000.0
2050,Israel,Middle East-North Africa,Hinduism,0.0
2050,Israel,Middle East-North Africa,Buddhism,30000.0
2050,Israel,Middle East-North Africa,Folk Religions,30000.0
2050,Israel,Middle East-North Africa,Other Religions,20000.0
2050,Israel,Middle East-North Africa,Judaism,8180000.0
2050,Italy,Europe,Christianity,40800000
2050,Italy,Europe,Islam,5320000.0
2050,Italy,Europe,Unaffiliated Religions,9160000.0
2050,Italy,Europe,Hinduism,300000.0
2050,Italy,Europe,Buddhism,240000.0
2050,Italy,Europe,Folk Religions,150000.0
2050,Italy,Europe,Other Religions,60000.0
2050,Italy,Europe,Judaism,40000.0
2050,Jamaica,Latin America-Caribbean,Christianity,2370000.0
2050,Jamaica,Latin America-Caribbean,Islam,0.0
2050,Jamaica,Latin America-Caribbean,Unaffiliated Religions,520000.0
2050,Jamaica,Latin America-Caribbean,Hinduism,0.0
2050,Jamaica,Latin America-Caribbean,Buddhism,0.0
2050,Jamaica,Latin America-Caribbean,Folk Religions,140000.0
2050,Jamaica,Latin America-Caribbean,Other Religions,30000.0
2050,Jamaica,Latin America-Caribbean,Judaism,0.0
2050,Japan,Asia-Pacific,Christianity,2570000.0
2050,Japan,Asia-Pacific,Islam,310000.0
2050,Japan,Asia-Pacific,Unaffiliated Religions,72980000
2050,Japan,Asia-Pacific,Hinduism,80000.0
2050,Japan,Asia-Pacific,Buddhism,27030000
2050,Japan,Asia-Pacific,Folk Religions,630000.0
2050,Japan,Asia-Pacific,Other Religions,4180000.0
2050,Japan,Asia-Pacific,Judaism,0.0
2050,Jordan,Middle East-North Africa,Christianity,240000.0
2050,Jordan,Middle East-North Africa,Islam,10990000
2050,Jordan,Middle East-North Africa,Unaffiliated Religions,20000.0
2050,Jordan,Middle East-North Africa,Hinduism,20000.0
2050,Jordan,Middle East-North Africa,Buddhism,60000.0
2050,Jordan,Middle East-North Africa,Folk Religions,0.0
2050,Jordan,Middle East-North Africa,Other Religions,0.0
2050,Jordan,Middle East-North Africa,Judaism,0.0
2050,Kazakhstan,Asia-Pacific,Christianity,3980000.0
2050,Kazakhstan,Asia-Pacific,Islam,16770000
2050,Kazakhstan,Asia-Pacific,Unaffiliated Religions,610000.0
2050,Kazakhstan,Asia-Pacific,Hinduism,10000.0
2050,Kazakhstan,Asia-Pacific,Buddhism,100000.0
2050,Kazakhstan,Asia-Pacific,Folk Religions,130000.0
2050,Kazakhstan,Asia-Pacific,Other Religions,60000.0
2050,Kazakhstan,Asia-Pacific,Judaism,0.0
2050,Kenya,Sub-Saharan Africa,Christianity,79810000
2050,Kenya,Sub-Saharan Africa,Islam,12920000
2050,Kenya,Sub-Saharan Africa,Unaffiliated Religions,2270000.0
2050,Kenya,Sub-Saharan Africa,Hinduism,100000.0
2050,Kenya,Sub-Saharan Africa,Buddhism,0.0
2050,Kenya,Sub-Saharan Africa,Folk Religions,1180000.0
2050,Kenya,Sub-Saharan Africa,Other Religions,860000.0
2050,Kenya,Sub-Saharan Africa,Judaism,0.0
2050,Kiribati,Asia-Pacific,Christianity,150000.0
2050,Kiribati,Asia-Pacific,Islam,0.0
2050,Kiribati,Asia-Pacific,Unaffiliated Religions,0.0
2050,Kiribati,Asia-Pacific,Hinduism,0.0
2050,Kiribati,Asia-Pacific,Buddhism,0.0
2050,Kiribati,Asia-Pacific,Folk Religions,0.0
2050,Kiribati,Asia-Pacific,Other Religions,0.0
2050,Kiribati,Asia-Pacific,Judaism,0.0
2050,Kosovo,Europe,Christianity,90000.0
2050,Kosovo,Europe,Islam,1880000.0
2050,Kosovo,Europe,Unaffiliated Religions,0.0
2050,Kosovo,Europe,Hinduism,0.0
2050,Kosovo,Europe,Buddhism,0.0
2050,Kosovo,Europe,Folk Religions,0.0
2050,Kosovo,Europe,Other Religions,0.0
2050,Kosovo,Europe,Judaism,0.0
2050,Kuwait,Middle East-North Africa,Christianity,550000.0
2050,Kuwait,Middle East-North Africa,Islam,3260000.0
2050,Kuwait,Middle East-North Africa,Unaffiliated Religions,0.0
2050,Kuwait,Middle East-North Africa,Hinduism,510000.0
2050,Kuwait,Middle East-North Africa,Buddhism,340000.0
2050,Kuwait,Middle East-North Africa,Folk Religions,20000.0
2050,Kuwait,Middle East-North Africa,Other Religions,10000.0
2050,Kuwait,Middle East-North Africa,Judaism,0.0
2050,Kyrgyzstan,Asia-Pacific,Christianity,580000.0
2050,Kyrgyzstan,Asia-Pacific,Islam,7600000.0
2050,Kyrgyzstan,Asia-Pacific,Unaffiliated Religions,30000.0
2050,Kyrgyzstan,Asia-Pacific,Hinduism,0.0
2050,Kyrgyzstan,Asia-Pacific,Buddhism,0.0
2050,Kyrgyzstan,Asia-Pacific,Folk Religions,0.0
2050,Kyrgyzstan,Asia-Pacific,Other Religions,0.0
2050,Kyrgyzstan,Asia-Pacific,Judaism,0.0
2050,Laos,Asia-Pacific,Christianity,140000.0
2050,Laos,Asia-Pacific,Islam,0.0
2050,Laos,Asia-Pacific,Unaffiliated Religions,80000.0
2050,Laos,Asia-Pacific,Hinduism,0.0
2050,Laos,Asia-Pacific,Buddhism,5270000.0
2050,Laos,Asia-Pacific,Folk Religions,3680000.0
2050,Laos,Asia-Pacific,Other Religions,70000.0
2050,Laos,Asia-Pacific,Judaism,0.0
2050,Latvia,Europe,Christianity,930000.0
2050,Latvia,Europe,Islam,0.0
2050,Latvia,Europe,Unaffiliated Religions,770000.0
2050,Latvia,Europe,Hinduism,0.0
2050,Latvia,Europe,Buddhism,0.0
2050,Latvia,Europe,Folk Religions,0.0
2050,Latvia,Europe,Other Religions,0.0
2050,Latvia,Europe,Judaism,0.0
2050,Lebanon,Middle East-North Africa,Christianity,1860000.0
2050,Lebanon,Middle East-North Africa,Islam,2990000.0
2050,Lebanon,Middle East-North Africa,Unaffiliated Religions,10000.0
2050,Lebanon,Middle East-North Africa,Hinduism,0.0
